cohort,cohort_years,dod_occ_code_level,dod_occ_code,geo_level,geography,y1_emp,y5_emp,y10_emp,y1_p25_earnings,y5_p25_earnings,y10_p25_earnings,y1_p50_earnings,y5_p50_earnings,y10_p50_earnings,y1_p75_earnings,y5_p75_earnings,y10_p75_earnings,status_y1_emp,status_y5_emp,status_y10_emp,status_y1_earn,status_y5_earn,status_y10_earn,y1_nonemp,y5_nonemp,y10_nonemp,status_y1_nonemp,status_y5_nonemp,status_y10_nonemp
0,16,2,18X,S,06,1945,1773,1001,21520,29820,37440,31330,46420,56500,47200,65980,83950,1,1,1,1,1,1,,,,,,
0,16,2,18X,S,08,1193,838,456,23870,30420,35650,33700,43810,50780,45140,57200,69670,1,1,1,1,1,1,,,,,,
0,16,2,18X,S,09,178,178,103,22710,32900,36290,32660,45030,55430,49550,62640,77010,1,1,1,1,1,1,,,,,,
0,16,2,18X,S,10,87,61,,25730,26610,,32630,39580,,42890,50090,,1,1,5,1,1,5,,,,,,
0,16,2,18X,S,11,272,346,242,44520,55550,61470,60900,73340,82350,84120,95350,108100,1,1,1,1,1,1,,,,,,
0,16,2,18X,S,12,2346,2049,1265,20280,26570,31400,28370,37800,43550,40220,51440,60440,1,1,1,1,1,1,,,,,,
0,16,2,18X,S,13,2511,2050,1216,22350,27860,31140,31880,39180,43850,42310,51210,58830,1,1,1,1,1,1,,,,,,
0,16,2,18X,S,15,198,146,68,21090,29280,40180,31000,44640,58190,46060,65850,74600,1,1,1,1,1,1,,,,,,
0,16,2,18X,S,16,150,125,77,18980,23230,26720,27370,34860,39580,35920,43430,58680,1,1,1,1,1,1,,,,,,
0,16,2,18X,S,17,917,875,502,20480,26560,34400,29810,40720,52780,42820,57560,73720,1,1,1,1,1,1,,,,,,
0,16,2,18X,S,18,645,506,266,21630,26910,28270,30890,38770,41570,40040,51240,56140,1,1,1,1,1,1,,,,,,
0,16,2,18X,S,19,299,251,136,21040,26570,31850,29430,40890,45370,40070,54000,57230,1,1,1,1,1,1,,,,,,
0,16,2,18X,S,20,912,542,277,23110,29140,34760,32900,40790,47230,43630,53010,59430,1,1,1,1,1,1,,,,,,
0,16,2,18X,S,21,849,669,389,23030,29660,33170,31680,40450,45820,42580,52690,59330,1,1,1,1,1,1,,,,,,
0,16,2,18X,S,22,812,563,334,20570,27560,31990,29590,40230,45480,41140,54540,62720,1,1,1,1,1,1,,,,,,
0,16,2,18X,S,23,130,105,55,21030,22790,27690,27500,32510,42570,35940,41970,56560,1,1,1,1,1,1,,,,,,
0,16,2,18X,S,24,752,646,424,26110,36850,43240,38710,53470,61400,52190,71880,84620,1,1,1,1,1,1,,,,,,
0,16,2,18X,S,25,131,149,140,21820,34810,38740,31460,48270,57620,46700,69670,79930,1,1,1,1,1,1,,,,,,
0,16,2,18X,S,26,703,587,366,21320,25920,31020,29130,39870,45430,41480,55090,66440,1,1,1,1,1,1,,,,,,
0,16,2,18X,S,27,302,298,137,21770,27880,31600,31600,38580,45790,40000,54420,59850,1,1,1,1,1,1,,,,,,
0,16,2,18X,S,28,217,238,164,18200,22770,24340,27970,32720,36580,37650,45910,50520,1,1,1,1,1,1,,,,,,
0,16,2,18X,S,29,1155,821,410,22250,29380,30620,31490,40610,46570,44100,55830,65640,1,1,1,1,1,1,,,,,,
0,16,2,18X,S,30,119,109,71,19450,28220,26160,24870,38710,38380,34760,51210,56870,1,1,1,1,1,1,,,,,,
0,16,2,18X,S,31,271,174,82,20330,24080,31460,28920,34480,42730,39220,43440,55830,1,1,1,1,1,1,,,,,,
0,16,2,18X,S,32,393,303,190,23480,30960,33610,33950,41850,51120,48240,67320,80870,1,1,1,1,1,1,,,,,,
0,16,2,18X,S,33,99,90,55,21230,29360,35970,31460,43460,53550,44260,56160,65760,1,1,1,1,1,1,,,,,,
0,16,2,18X,S,34,462,415,251,21580,31500,34810,32180,48180,54750,45030,66530,76460,1,1,1,1,1,1,,,,,,
0,16,2,18X,S,35,276,192,140,22870,27550,30620,34250,40660,50190,45030,56950,72500,1,1,1,1,1,1,,,,,,
0,16,2,18X,S,36,1139,994,606,21660,30350,36190,30620,43540,53430,43740,61110,82500,1,1,1,1,1,1,,,,,,
0,16,2,18X,S,37,1859,1512,879,21550,27180,31030,31300,38360,42400,42050,49570,55290,1,1,1,1,1,1,,,,,,
0,16,2,18X,S,38,130,84,57,24900,29110,27280,41270,44000,49470,58330,89730,84490,1,1,1,1,1,1,,,,,,
0,16,2,18X,S,39,1028,869,488,20560,26080,30620,28780,36980,43770,39520,50230,59750,1,1,1,1,1,1,,,,,,
0,16,2,18X,S,40,749,539,303,21280,25750,31860,29450,36540,42640,40440,48720,58700,1,1,1,1,1,1,,,,,,
0,16,2,18X,S,41,296,258,151,20880,26910,30510,29780,39500,47350,44920,52240,63500,1,1,1,1,1,1,,,,,,
0,16,2,18X,S,42,997,989,608,22260,29240,34490,31240,42670,48910,42990,55140,65680,1,1,1,1,1,1,,,,,,
0,16,2,18X,S,44,,,,,,,,,,,,,5,5,5,5,5,5,,,,,,
0,16,2,18X,S,45,822,654,419,21300,28070,29610,30910,39820,41700,41310,51590,55740,1,1,1,1,1,1,,,,,,
0,16,2,18X,S,46,76,69,,20970,26080,,28670,34000,,37410,49240,,1,1,5,1,1,5,,,,,,
0,16,2,18X,S,47,1268,870,484,20870,26090,29780,28880,37420,42440,39080,50810,58630,1,1,1,1,1,1,,,,,,
0,16,2,18X,S,48,5791,4353,2443,22720,30600,35970,33270,43590,50460,45840,60190,70080,1,1,1,1,1,1,,,,,,
0,16,2,18X,S,49,179,137,63,19780,25270,32440,27410,35970,43530,38870,51910,73590,1,1,1,1,1,1,,,,,,
0,16,2,18X,S,50,,,,,,,,,,,,,5,5,5,5,5,5,,,,,,
0,16,2,18X,S,51,2988,2498,1384,27010,35610,39830,41130,51190,56620,58720,73950,84510,1,1,1,1,1,1,,,,,,
0,16,2,18X,S,53,1485,1058,603,23230,32630,37520,33520,46380,54890,46570,61150,76140,1,1,1,1,1,1,,,,,,
0,16,2,18X,S,54,193,195,146,20260,26090,31090,28110,38270,46570,42010,54720,62440,1,1,1,1,1,1,,,,,,
0,16,2,18X,S,55,446,375,199,19640,27900,32190,28480,38380,44610,38930,50260,57180,1,1,1,1,1,1,,,,,,
0,16,2,18X,S,56,99,80,,23390,32300,,41140,46470,,54740,73810,,1,1,5,1,1,5,,,,,,
2000,8,A,000,N,00,182800,198200,155000,23230,31460,36500,34280,45750,52630,49450,65220,75530,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,01,4175,4667,3647,24350,32840,37680,36280,47510,54820,53070,70110,80280,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,02,1434,1344,998,28610,37220,42870,41070,54150,63210,58430,73550,84750,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,04,3780,5443,4102,24610,33520,37930,37240,49040,55780,55850,70150,80130,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,05,1049,1610,1319,19690,24920,28760,27950,36460,42180,38870,49780,58230,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,06,11620,12870,9974,21790,32200,39190,32110,48310,58770,47340,68840,84320,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,08,5953,5568,4082,25260,33760,38450,36850,48350,55730,51410,68720,79940,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,09,844,942,701,21840,31850,41770,33350,46350,60190,48620,65870,83340,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,10,377,412,321,22590,28110,31880,32150,43680,47990,44770,56840,68450,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,11,975,1821,1623,44560,55900,65590,60070,75780,89960,80430,100400,115300,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,12,11300,12420,9718,21630,29100,32680,31270,41170,46680,43290,57940,66910,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,13,12260,12470,9115,25250,32270,35150,35720,44690,48960,49130,61160,66810,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,15,1259,1127,828,24580,35210,39490,38380,53640,59540,61680,75250,84470,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,16,760,861,690,19430,24850,29240,27170,35440,41610,36910,47450,56430,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,17,3953,4789,3857,20740,29350,37400,30870,43980,54220,45630,61670,76070,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,18,2817,2916,2386,22140,27700,32810,32190,40360,46670,44560,55940,64830,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,19,1198,1387,1102,20920,26630,32860,29750,39780,46130,41150,53220,60850,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,20,2895,2643,1975,23290,31150,35360,33140,42860,48420,45290,56740,65880,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,21,4585,4702,3455,25750,34010,36560,36890,46510,50850,50210,60280,66680,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,22,2808,3005,2299,21510,29140,34750,31780,43500,49960,44350,60480,71190,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,23,685,764,609,20120,24440,30600,27550,34400,41800,35400,45290,57740,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,24,5115,5198,4039,29910,42460,49040,46140,63710,73040,68980,92180,101400,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,25,,655,1420,,34460,40180,,51320,59680,,69920,85310,-1,1,1,-1,1,1,,,,,,
2000,8,A,000,S,26,3147,3319,2846,20350,27260,33480,29500,41270,48360,42930,58240,71240,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,27,1449,1616,1284,22200,29330,35590,32410,41840,49710,43610,56730,66720,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,28,696,1258,960,20160,26070,28980,28770,37630,42010,41900,52240,58380,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,29,3791,3982,3043,22200,28670,32330,31580,40420,46120,44420,57040,64300,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,30,596,655,560,18860,24480,29430,25920,35530,41570,35920,50260,61020,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,31,928,943,752,21280,27840,30920,29640,38700,43780,39780,52420,58040,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,32,1813,1992,1451,23520,31280,33960,33120,44620,50900,48900,67050,73880,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,33,393,581,470,22200,29810,37150,31060,41790,50670,39750,56450,66720,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,34,2319,2449,1790,22860,33480,38870,34470,50640,58950,50430,70400,85090,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,35,1339,1502,1197,21770,29760,37280,32440,43730,53320,47570,62050,73730,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,36,5671,6717,5427,20940,30220,37790,30730,45130,54700,44200,64600,81940,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,37,8625,8875,6743,24290,31820,35170,35800,44700,48450,50350,62020,68000,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,38,290,438,501,16980,28310,40960,23680,41500,56830,35260,61560,87890,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,39,4611,4863,3954,20450,26750,32760,29540,38790,46090,40500,53080,63710,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,40,3383,3691,2871,21480,27980,33740,29820,40110,46850,41670,55310,64080,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,41,1675,1815,1560,20670,27800,32100,29950,40810,47980,42180,55700,66910,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,42,4544,5650,4734,21270,29330,35470,31000,43000,51130,43660,57500,68770,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,44,290,264,196,19510,27070,36720,27410,38740,49520,39630,52030,67680,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,45,3659,3941,3039,23200,28930,32620,32430,40700,44690,43590,55530,61020,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,46,377,445,336,19040,25140,28110,25760,34130,40180,34780,44410,52460,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,47,5107,4848,3604,22460,29260,32830,32460,41680,46820,44380,57220,63430,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,48,25090,26310,20900,23800,33190,38780,35120,47510,55020,50630,66510,77390,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,49,931,1024,796,21990,28440,34450,30700,42600,50620,43860,59200,70010,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,50,240,245,236,21270,26940,34000,31590,42390,49620,40950,54700,72290,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,51,11840,12680,9249,31820,42410,46740,51090,67300,73250,81500,102900,109700,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,53,6792,6631,5145,24540,35310,40600,36500,50700,57790,50950,68370,79080,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,54,785,1047,913,19960,26260,32100,27550,39440,47470,40580,55510,66740,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,55,2018,2268,1785,20900,28050,32870,30350,39410,45810,41360,52770,60590,1,1,1,1,1,1,,,,,,
2000,8,A,000,S,56,535,579,492,25770,31740,39710,39070,48910,56160,55940,73350,78370,1,1,1,1,1,1,,,,,,
2000,8,2,10X,N,00,51170,54980,43830,21550,29480,35020,31150,42760,50430,43570,59890,71860,1,1,1,1,1,1,,,,,,
2000,8,2,11X,N,00,11640,12950,9905,25450,34310,39820,39430,51300,59020,61910,75520,84770,1,1,1,1,1,1,,,,,,
2000,8,2,12X,N,00,21590,23330,18100,24500,34070,39920,38460,52200,60360,62980,80400,88700,1,1,1,1,1,1,,,,,,
2000,8,2,13X,N,00,3755,4085,2022,26530,34610,40780,38350,49000,57250,53920,67090,79210,1,1,1,1,1,1,,,,,,
2000,8,2,14X,N,00,3977,4593,3926,23990,31570,38170,36800,47440,55950,53500,68940,81270,1,1,1,1,1,1,,,,,,
2000,8,2,15X,N,00,28170,31240,24010,24670,33140,37320,36120,47320,53450,52390,67870,77330,1,1,1,1,1,1,,,,,,
2000,8,2,16X,N,00,30860,32640,25870,24430,32360,36880,35800,46930,52630,50730,64740,72740,1,1,1,1,1,1,,,,,,
2000,8,2,17X,N,00,9215,10150,8388,22880,31140,36660,33100,44330,51220,45990,60610,71020,1,1,1,1,1,1,,,,,,
2000,8,2,18X,N,00,22450,24250,18970,22260,29540,33590,32240,42480,48450,44440,58260,68400,1,1,1,1,1,1,,,,,,
2008,8,A,000,N,00,129400,64620,,23470,30190,,35190,44350,,53650,64890,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,01,2768,1397,,24610,32060,,38050,48410,,61930,73340,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,02,1456,509,,27870,34900,,41650,52440,,57890,72280,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,04,3495,1764,,22930,29740,,36440,44520,,60440,67450,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,05,1060,517,,19750,24860,,27690,35840,,38740,48490,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,06,5928,4029,,21950,28410,,32720,42380,,50530,62490,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,08,4261,1923,,23700,29860,,35480,43810,,51540,63560,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,09,448,291,,22380,30030,,33290,47430,,49800,61070,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,10,206,95,,23800,27280,,37180,41140,,62580,59390,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,11,916,620,,47760,59570,,67110,80270,,88780,103500,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,12,6105,3202,,21070,25730,,30440,38020,,47690,56150,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,13,7013,3095,,24020,30610,,35760,44090,,52940,61160,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,15,834,396,,25250,31460,,41800,51590,,67760,77450,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,16,549,282,,20670,24260,,28110,34860,,36480,48570,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,17,2652,1672,,21050,27620,,30370,41690,,44510,60300,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,18,2253,1110,,21740,28330,,30290,39050,,40780,52060,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,19,1042,512,,22240,27460,,31510,39350,,42610,53070,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,20,2511,1037,,23200,29200,,32800,41220,,44490,56160,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,21,3168,1424,,25290,31940,,36570,45830,,52360,64120,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,22,2119,943,,23570,30940,,34930,46030,,51560,62850,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,23,456,214,,19860,24840,,26830,36170,,37350,47430,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,24,3061,1507,,36790,43370,,62810,69080,,93530,99350,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,25,966,714,,22920,33270,,33380,49590,,51100,73360,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,26,2218,1229,,21050,27630,,30360,41070,,42750,57940,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,27,1079,675,,20510,26950,,29220,38920,,40500,54980,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,28,736,323,,22620,28580,,32940,39120,,46470,53700,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,29,2941,1388,,21840,26850,,30810,38330,,44120,54100,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,30,419,239,,19270,25060,,26820,35320,,37230,55180,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,31,918,424,,21910,26750,,30300,38090,,39980,50730,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,32,1233,529,,22110,28590,,32070,39450,,46540,58740,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,33,389,207,,21460,29500,,31310,47030,,42410,66470,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,34,952,547,,22020,31640,,34930,46640,,55640,65270,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,35,923,436,,23420,30470,,35720,45180,,52840,66580,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,36,3196,1959,,21820,28980,,31970,43860,,47640,61630,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,37,5924,2747,,24420,30760,,37050,43760,,57150,63780,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,38,610,342,,28710,33740,,46640,55420,,71730,89630,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,39,3149,1749,,20960,26960,,29070,38220,,40800,52300,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,40,3045,1295,,22990,29280,,33120,41200,,48180,57120,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,41,1085,704,,20730,25760,,29570,37430,,41640,56100,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,42,2645,1691,,22830,28940,,32850,42920,,46920,58840,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,44,128,67,,20110,30140,,29360,39580,,48120,54700,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,45,2344,1100,,23340,29630,,33010,41780,,46290,56680,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,46,289,143,,20660,25120,,28420,34720,,36550,43630,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,47,3474,1516,,21690,27180,,30460,38490,,43090,53700,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,48,21630,10070,,24700,32790,,36960,46930,,54590,66660,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,49,881,385,,22020,27890,,30890,40120,,44440,59330,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,50,131,92,,23610,34280,,31350,45720,,41660,64750,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,51,8424,3870,,36830,43400,,64140,71310,,100700,106200,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,53,4908,2202,,23800,32610,,35640,46730,,52100,65830,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,54,545,303,,21980,25590,,31580,38080,,45150,57430,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,55,1648,977,,20430,26360,,28210,37340,,38770,49900,,1,1,-1,1,1,-1,,,,,,
2008,8,A,000,S,56,422,172,,28110,36940,,43370,49240,,60340,76760,,1,1,-1,1,1,-1,,,,,,
2008,8,2,10X,N,00,36440,18750,,21930,28860,,31750,41970,,47330,61210,,1,1,-1,1,1,-1,,,,,,
2008,8,2,11X,N,00,7698,3750,,26490,33830,,42570,53360,,67350,78750,,1,1,-1,1,1,-1,,,,,,
2008,8,2,12X,N,00,16290,8344,,25090,31980,,40510,49730,,72340,77660,,1,1,-1,1,1,-1,,,,,,
2008,8,2,13X,N,00,8391,4516,,24360,32110,,35940,44390,,50590,60790,,1,1,-1,1,1,-1,,,,,,
2008,8,2,14X,N,00,1971,1089,,26980,33970,,41810,50730,,66900,73020,,1,1,-1,1,1,-1,,,,,,
2008,8,2,15X,N,00,18100,9283,,25670,31800,,39570,46930,,59560,68920,,1,1,-1,1,1,-1,,,,,,
2008,8,2,16X,N,00,19020,8782,,24760,31010,,37220,45650,,55190,63590,,1,1,-1,1,1,-1,,,,,,
2008,8,2,17X,N,00,3684,1727,,21810,28410,,31420,40330,,44400,55820,,1,1,-1,1,1,-1,,,,,,
2008,8,2,18X,N,00,17820,8387,,21940,27570,,31620,39650,,44550,54830,,1,1,-1,1,1,-1,,,,,,
